signature_id	species	function_label	perturbation_genes	split_group	split	assay_type	source	subseries	subseries_response_class	target_raw	target_stable_id	target_resolution_method	target_resolution_candidates	target_ncbi_gene_id	final_matrix_sample_titles	source_sample_titles	source_title_match_methods	source_title_removed_prefixes	source_gsm_accessions	n_source_arrays	mutant_channels	dye_swap_complete	control_sources	platform	benchmark_ready	benchmark_blocker	mapping_status	label_policy	primary_label_score	candidate_label_count	split_origin	benchmark_eligible	input_function_label	subseries_response_class_role
GSE42526:MHT1	yeast	GO:0006790	YLL062C	YPG_67c1029448df	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MHT1	YLL062C	gpl11232_primary_name			mht1-del-1-a;mht1-del-1-b	[hs1990] mht1-del-1-a;[hs1990] mht1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106514;GSM1106515	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.32448029606	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:BNA5	yeast	GO:0006520	YLR231C	YPG_d2e3cfafbf52	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	BNA5	YLR231C	gpl11232_primary_name			bna5-del-1-a;bna5-del-1-b	[hs1990] bna5-del-1-a;[hs1990] bna5-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106196;GSM1106197	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.80938234624	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:PCT1	yeast	GO:0006629	YGR202C	YPG_64240d7271b0	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	PCT1	YGR202C	gpl11232_primary_name			pct1-del-1-b;pct1-del-1-a	[hs1990] pct1-del-1-b;[hs1990] pct1-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106623;GSM1106622	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.72365993755	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:ATG17	yeast	GO:0006914	YLR423C	YPG_29867f7e4b6c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	ATG17	YLR423C	gpl11232_primary_name			atg17-del-2-a;atg17-del-2-b	[hs1990] atg17-del-2-a;[hs1990] atg17-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106162;GSM1106163	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.4269880508	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:ATG4	yeast	GO:0006914	YNL223W	YPG_f413718dae01	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	ATG4	YNL223W	gpl11232_primary_name			atg4-del-1-a;atg4-del-1-b	[hs1990] atg4-del-1-a;[hs1990] atg4-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106176;GSM1106177	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.4269880508	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:RRI1	yeast	GO:0022414	YDL216C	YPG_d375d2b81190	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	RRI1	YDL216C	gpl11232_primary_name			rri1-del-1-a;rri1-del-1-b	[hs1990] rri1-del-1-a;[hs1990] rri1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106742;GSM1106743	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.94657334993	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:UBI4	yeast	GO:0030163	YLL039C	YPG_5514f8d3f97d	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	UBI4	YLL039C	gpl11232_primary_name			ubi4-del-1-a;ubi4-del-1-b	[hs1990] ubi4-del-1-a;[hs1990] ubi4-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106887;GSM1106888	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.65163767975	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:CUE5	yeast	GO:0030163	YOR042W	YPG_10b17bc9cabc	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	CUE5	YOR042W	gpl11232_primary_name			cue5-del-1-a;cue5-del-1-b	[hs1990] cue5-del-1-a;[hs1990] cue5-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106263;GSM1106264	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.28688294119	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:COS111	yeast	GO:0023052	YBR203W	YPG_399fabb2bb0f	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	COS111	YBR203W	gpl11232_primary_name			cos111-del-1-a;cos111-del-1-b	[hs1990] cos111-del-1-a;[hs1990] cos111-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106231;GSM1106232	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.45232138702	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:MIG2	yeast	GO:0006355	YGL209W	YPG_3db166a0212c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	MIG2	YGL209W	gpl11232_primary_name			mig2-del-4-a;mig2-del-4-b	[hs1990] mig2-del-4-a;[hs1990] mig2-del-4-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106516;GSM1106517	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:SUT2	yeast	GO:0006355	YPR009W	YPG_5a79d8186f42	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	SUT2	YPR009W	gpl11232_primary_name			sut2-del-2-a;sut2-del-2-b	[hs1990] sut2-del-2-a;[hs1990] sut2-del-2-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106834;GSM1106835	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.49967586894	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:PTR2	yeast	GO:0055085	YKR093W	YPG_f23f218a52a8	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	PTR2	YKR093W	gpl11232_primary_name			ptr2-del-1-a;ptr2-del-1-b	[hs1990] ptr2-del-1-a;[hs1990] ptr2-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106666;GSM1106667	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.07768110209	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42526:RPL38	yeast	GO:0002181	YLR325C	YPG_664ddcb42e0e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42526	non_responsive_le3_significant_mrna_changes	RPL38	YLR325C	gpl11232_primary_name			rpl38-del-1-a;rpl38-del-del-1-b	[hs1990] rpl38-del-1-a;[hs1990] rpl38-del-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1990] ;[hs1990] 	GSM1106736;GSM1106737	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.88313500717	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SPO7	yeast	GO:0006914	YAL009W	YPG_c7894bc80cc6	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SPO7	YAL009W	gpl11232_primary_name			spo7-del-2-b;spo7-del-2-a	[hs1991] spo7-del-2-b;[hs1991] spo7-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107763;GSM1107762	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.77586032115	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:TPS2	yeast	GO:0005975	YDR074W	YPG_509ea12e2950	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	TPS2	YDR074W	gpl11232_primary_name			tps2-del-1-a;tps2-del-1-b	tps2-del-1-a;tps2-del-1-b	exact;exact	;	GSM819658;GSM819659	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.34485571086	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:GIS1	yeast	GO:0006325	YDR096W	YPG_34176d177483	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	GIS1	YDR096W	gpl11232_primary_name			gis1-del-1-a;gis1-del-1-b	gis1-del-1-a;gis1-del-1-b	exact;exact	;	GSM819531;GSM819532	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.65308034386	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:MSI1	yeast	GO:0006325	YBR195C	YPG_854b5a79f86e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	MSI1	YBR195C	gpl11232_primary_name			msi1-del-1-a;msi1-del-1-b	msi1-del-1-a;msi1-del-1-b	exact;exact	;	GSM636494;GSM636495	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.82577836557	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:UBA4	yeast	GO:0006399	YHR111W	YPG_fffcb2c88590	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	UBA4	YHR111W	gpl11232_primary_name			uba4-del-2-b;uba4-del-2-a	[hs1991] uba4-del-2-b;[hs1991] uba4-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107864;GSM1107863	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.58537058217	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RAD18	yeast	GO:0006260	YCR066W	YPG_8001e008e4ef	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RAD18	YCR066W	gpl11232_primary_name			rad18-del-4-b;rad18-del-3-a	[hs1991] rad18-del-4-b;[hs1991] rad18-del-3-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107609;GSM1107608	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.02113719393	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:URM1	yeast	GO:0006399	YIL008W	YPG_f6fe48529049	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	URM1	YIL008W	gpl11232_primary_name			urm1-del-2-b;urm1-del-2-a	[hs1991] urm1-del-2-b;[hs1991] urm1-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107910;GSM1107909	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.58537058217	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ELP2	yeast	GO:0006399	YGR200C	YPG_358e9c503ff7	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ELP2	YGR200C	gpl11232_primary_name			elp2-del-1-b;elp2-del-1-a	[hs1991] elp2-del-1-b;[hs1991] elp2-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107276;GSM1107275	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.32683352395	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ELP6	yeast	GO:0006399	YMR312W	YPG_586e3f27a704	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ELP6	YMR312W	gpl11232_primary_name			elp6-del-1-b;elp6-del-1-a	[hs1991] elp6-del-1-b;[hs1991] elp6-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107280;GSM1107279	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.32683352395	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SPT8	yeast	GO:0006325	YLR055C	YPG_e9ad2d1b85fe	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SPT8	YLR055C	gpl11232_primary_name			spt8-del-1-a;spt8-del-1-b	spt8-del-1-a;spt8-del-1-b	exact;exact	;	GSM636604;GSM636605	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.82577836557	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SUS1	yeast	GO:0006351	YBR111W-A	YPG_d4a59a076b9a	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SUS1	YBR111W-A	ncbi_gene_override		1466445	sus1-del-1-a;sus1-del-1-b	sus1-del-1-a;sus1-del-1-b	exact;exact	;	GSM636611;GSM636612	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.46216126204	5	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RTF1	yeast	GO:0006351	YGL244W	YPG_d372e19c5ec6	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RTF1	YGL244W	gpl11232_primary_name			rtf1-del-1-a;rtf1-del-1-b	rtf1-del-1-a;rtf1-del-1-b	exact;exact	;	GSM636532;GSM636533	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.7357347356	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ADA2	yeast	GO:0006325	YDR448W	YPG_da4c06595354	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ADA2	YDR448W	gpl11232_primary_name			ada2-del-1-a;ada2-del-1-b	ada2-del-1-a;ada2-del-1-b	exact;exact	;	GSM636333;GSM636334	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.82577836557	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SAP190	yeast	GO:0006399	YKR028W	YPG_c9fc1c56cc76	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SAP190	YKR028W	gpl11232_primary_name			sap190-del-1-a;sap190-del-1-b	[hs1991] sap190-del-1-a;[hs1991] sap190-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107718;GSM1107719	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.32683352395	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ASC1	yeast	GO:0002181	YMR116C	YPG_4c1e23091e6e	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ASC1	YMR116C	gpl11232_primary_name			asc1-del-3-a;asc1-del-2-b	asc1-del-3-a;asc1-del-2-b	exact;exact	;	GSM819516;GSM819515	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.91917419476	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:TCO89	yeast	GO:0005975	YPL180W	YPG_4647b53c15d2	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	TCO89	YPL180W	gpl11232_primary_name			tco89-del-1-a;tco89-del-1-b	tco89-del-1-a;tco89-del-1-b	exact;exact	;	GSM819650;GSM819651	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.89488359366	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:YVH1	yeast	GO:0006913	YIR026C	YPG_befd6f215278	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	YVH1	YIR026C	gpl11232_primary_name			yvh1-del-1-b;yvh1-del-1-a	yvh1-del-1-b;yvh1-del-1-a	exact;exact	;	GSM630552;GSM630551	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.60791877137	6	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:RPH1	yeast	GO:0006325	YER169W	YPG_f358694e991c	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	RPH1	YER169W	gpl11232_primary_name			rph1-del-2-a;rph1-del-2-b	rph1-del-2-a;rph1-del-2-b	exact;exact	;	GSM636524;GSM636525	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	1.65308034386	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:JHD2	yeast	GO:0000278	YJR119C	YPG_b40fd0961c29	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	JHD2	YJR119C	gpl11232_primary_name			jhd2-del-2-a;jhd2-del-2-b	jhd2-del-2-a;jhd2-del-2-b	exact;exact	;	GSM636466;GSM636467	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.77288141945	3	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:TEL1	yeast	GO:0032200	YBL088C	YPG_7c2fb19f7640	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	TEL1	YBL088C	gpl11232_primary_name			tel1-del-1-a;tel1-del-1-b	tel1-del-1-a;tel1-del-1-b	exact;exact	;	GSM630341;GSM630342	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.98065156687	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:PEX5	yeast	GO:0006886	YDR244W	YPG_4ed4c982e427	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	PEX5	YDR244W	gpl11232_primary_name			pex5-del-1-b;pex5-del-1-a	[hs1991] pex5-del-1-b;[hs1991] pex5-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107562;GSM1107561	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.06722821991	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SWD3	yeast	GO:0032200	YBR175W	YPG_00161e36bbfd	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SWD3	YBR175W	gpl11232_primary_name			swd3-del-matA-1-a;swd3-del-matA-1-b	swd3-del-matA-1-a;swd3-del-matA-1-b	exact;exact	;	GSM636621;GSM636622	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	3.98065156687	4	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:VPS16	yeast	GO:0006886	YPL045W	YPG_debc20e26b53	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	VPS16	YPL045W	gpl11232_primary_name			vps16-del-1-a;vps16-del-1-b	[hs1991] vps16-del-1-a;[hs1991] vps16-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107929;GSM1107930	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.55213360483	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:ELP4	yeast	GO:0006399	YPL101W	YPG_4d4e421c7f36	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	ELP4	YPL101W	gpl11232_primary_name			elp4-del-1-a;elp4-del-1-b	[hs1991] elp4-del-1-a;[hs1991] elp4-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107277;GSM1107278	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.32683352395	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:SKI3	yeast	GO:0016071	YPR189W	YPG_ca1c4cc57ad5	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	SKI3	YPR189W	gpl11232_primary_name			ski3-del-1-b;ski3-del-1-a	[hs1991] ski3-del-1-b;[hs1991] ski3-del-1-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107741;GSM1107740	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.76938351446	1	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:CYCC	yeast	GO:0022414	YNL025C	YPG_f8991597a0a7	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	CYCC	YNL025C	gpl11232_unique_synonym			cycC-del-2-b;cycC-del-2-a	[hs1991] cycC-del-2-b;[hs1991] cycC-del-2-a	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107218;GSM1107217	2	ch1;ch2	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.1628592777	2	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
GSE42527:BMH1	yeast	GO:0000278	YER177W	YPG_5bd4468bd855	train	deletion_expression_microarray	NCBI_GEO_GSE42528	GSE42527	responsive_ge4_significant_mrna_changes	BMH1	YER177W	gpl11232_primary_name			bmh1-del-1-a;bmh1-del-1-b	[hs1991] bmh1-del-1-a;[hs1991] bmh1-del-1-b	strip_anchored_submitter_batch_prefix;strip_anchored_submitter_batch_prefix	[hs1991] ;[hs1991] 	GSM1107135;GSM1107136	2	ch2;ch1	1	refpool;refpool	GPL11232	0		primary_go_audit_label	primary_go_weight_x_two_species_ic	2.77288141945	7	yeast_only_training_component	1	UNASSIGNED_NEEDS_FROZEN_GO	provenance_only_never_a_label
