yeast_systematic	yeast_common	yeast_uniprot	yeast_omaid	human_symbol	human_uniprot	human_omaid	ortholog_type	score	distance	is_main_isoform_pair	source
YKL026C	GPX1	P36014	YEAST03914	GPX5	O75715	HUMAN83577	m:n	321.7200012207031	104.0	yes	OMA All.May2026 (API)
YKL026C	GPX1	P36014	YEAST03914	GPX7	Q96SL4	HUMAN49896	m:n	377.8900146484375	102.0	yes	OMA All.May2026 (API)
YKL026C	GPX1	P36014	YEAST03914	GPX8	Q8TED1	HUMAN79165	m:n	380.55999755859375	109.0	yes	OMA All.May2026 (API)
YKR030W	GMH1	P36125	YEAST03922	UNC50	Q53HI1	HUMAN63969	1:1	560.0900268554688	108.0	yes	OMA All.May2026 (API)
YKL045W	PRI2	P20457	YEAST03931	PRIM2	P49643	HUMAN85321	1:1	1047.1500244140625	113.0	yes	OMA All.May2026 (API)
YKL085W	MDH1	P17505	YEAST03933	MDH2	P40926	HUMAN89466	m:1	1302.969970703125	65.0	yes	OMA All.May2026 (API)
YKL165C	MCD4	P36051	YEAST03934	PIGN	A0A1W2PQA9	HUMAN38810	1:1	2125.81005859375	106.0	yes	OMA All.May2026 (API)
YKL078W	DHR2	P36009	YEAST03942	DHX33	Q9H6R0	HUMAN31100	1:1	1611.3800048828125	96.0	yes	OMA All.May2026 (API)
YKR017C	HEL1	P36113	YEAST03946	ARIH1	Q9Y4X5	HUMAN24010	1:1	920.0700073242188	133.0	yes	OMA All.May2026 (API)
YKL058W	TOA2	P32774	YEAST03947	GTF2A2	P52657	HUMAN23390	1:1	340.2900085449219	86.0	yes	OMA All.May2026 (API)
YKL215C	OXP1	P28273	YEAST03959	OPLAH	O14841	HUMAN96022	1:1	4694.6201171875	75.0	yes	OMA All.May2026 (API)
YKL033W	TTI1	P36097	YEAST03961	TTI1	O43156	HUMAN56941	1:1	323.32000732421875	202.0	yes	OMA All.May2026 (API)
YKL145W	RPT1	P33299	YEAST03966	PSMC2	P35998	HUMAN90616	1:1	3302.389892578125	25.97640037536621	yes	OMA All.May2026 (API)
YKL029C	MAE1	P36013	YEAST03971	ME3	Q16798	HUMAN08653	1:n	1185.3499755859375	112.0	yes	OMA All.May2026 (API)
YKL029C	MAE1	P36013	YEAST03971	ME2	P23368	HUMAN38531	1:n	1260.1300048828125	108.0	yes	OMA All.May2026 (API)
YKL029C	MAE1	P36013	YEAST03971	ME1	P48163	HUMAN85617	1:n	1312.510009765625	104.0	yes	OMA All.May2026 (API)
YLL050C	COF1	Q03048	YEAST03975	DSTN	P60981	HUMAN56163	1:n	324.8500061035156	88.0	yes	OMA All.May2026 (API)
YLL050C	COF1	Q03048	YEAST03975	CFL2	Q9Y281	HUMAN19011	1:n	375.510009765625	82.0	yes	OMA All.May2026 (API)
YLR128W	DCN1	Q12395	YEAST03982	DCUN1D5	Q9BTE7	HUMAN09042	1:n	232.72000122070312	171.0	yes	OMA All.May2026 (API)
YLR128W	DCN1	Q12395	YEAST03982	DCUN1D2	Q6PH85	HUMAN17752	1:n	322.8500061035156	165.0	yes	OMA All.May2026 (API)
YLR128W	DCN1	Q12395	YEAST03982	DCUN1D1	Q96GG9	HUMAN73601	1:n	343.6499938964844	157.0	yes	OMA All.May2026 (API)
YLR075W	RPL10	P41805	YEAST03984	RPL10	P27635	HUMAN102835	1:1	1375.6199951171875	28.993900299072266	yes	OMA All.May2026 (API)
YLR025W	SNF7	P39929	YEAST03987	CHMP4C	Q96CF2	HUMAN94463	1:n	469.2799987792969	103.0	yes	OMA All.May2026 (API)
YLR025W	SNF7	P39929	YEAST03987	CHMP4B	Q9H444	HUMAN56577	1:n	483.5	88.0	yes	OMA All.May2026 (API)
YLR025W	SNF7	P39929	YEAST03987	CHMP4A	Q9BY43	HUMAN18662	1:n	499.55999755859375	87.0	yes	OMA All.May2026 (API)
YLR251W	SYM1	Q06563	YEAST03991	MPV17	P39210	HUMAN61953	1:1	278.94000244140625	150.0	yes	OMA All.May2026 (API)
YLR167W	RPS31	P05759	YEAST03996	RPS27A	P62979	HUMAN62708	1:n	1317.6300048828125	16.017099380493164	yes	OMA All.May2026 (API)
YLR272C	YCS4	Q06156	YEAST04001	NCAPD2	Q15021	HUMAN10650	1:1	1201.1500244140625	146.0	yes	OMA All.May2026 (API)
YLR180W	SAM1	P10659	YEAST04006	MAT2A	P31153	HUMAN63556	m:n	2547.719970703125	39.44029998779297	yes	OMA All.May2026 (API)
YLR180W	SAM1	P10659	YEAST04006	MAT1A	Q00266	HUMAN01936	m:n	2572.260009765625	38.58290100097656	yes	OMA All.May2026 (API)
YLR253W	MCP2	Q06567	YEAST04010	ADCK1	Q86TW2	HUMAN20542	1:1	886.8300170898438	110.0	yes	OMA All.May2026 (API)
YLR117C	CLF1	Q12309	YEAST04014	crn	Q8IXG0	HUMAN56261	1:1	1775.2900390625	99.0	yes	OMA All.May2026 (API)
YLR069C	MEF1	P25039	YEAST04017	GFM1	Q96RP9	HUMAN73099	1:1	3365.550048828125	57.0	yes	OMA All.May2026 (API)
YLR231C	BNA5	Q05979	YEAST04020	KYNU	Q16719	HUMAN64875	1:1	1305.7900390625	87.0	yes	OMA All.May2026 (API)
YLR264W	RPS28B	P0C0X0	YEAST04021	RPS28	P62857	HUMAN40370	m:1	485.0899963378906	26.553699493408203	yes	OMA All.May2026 (API)
YLR170C	APS1	P35181	YEAST04025	AP1S1	P61966	HUMAN90445	1:n	689.510009765625	51.0	yes	OMA All.May2026 (API)
YLR170C	APS1	P35181	YEAST04025	AP1S2	A0A5F9ZHW1	HUMAN99874	1:n	713.0399780273438	53.0	yes	OMA All.May2026 (API)
YLR056W	ERG3	P32353	YEAST04031	SC5D	O75845	HUMAN09905	1:1	1070.93994140625	75.0	yes	OMA All.May2026 (API)
YLR017W	MEU1	Q07938	YEAST04036	MTAP	Q13126	HUMAN96589	1:1	514.780029296875	111.0	yes	OMA All.May2026 (API)
YLR304C	ACO1	P19414	YEAST04037	ACO2	A2A274	HUMAN60797	1:1	4749.919921875	39.44029998779297	yes	OMA All.May2026 (API)
YLR027C	AAT2	P23542	YEAST04039	GOT2	P00505	HUMAN28739	1:n	1380.4200439453125	88.0	yes	OMA All.May2026 (API)
YLR027C	AAT2	P23542	YEAST04039	GOT1	P17174	HUMAN02463	1:n	1409.6099853515625	79.0	yes	OMA All.May2026 (API)
YLR378C	SEC61	P32915	YEAST04042	SEC61A2	Q9H9S3	HUMAN00254	1:n	2307.860107421875	60.0	yes	OMA All.May2026 (API)
YLL008W	DRS1	P32892	YEAST04046	DDX27	Q96GQ7	HUMAN57445	1:1	1630.02001953125	81.0	yes	OMA All.May2026 (API)
YLR089C	ALT1	P52893	YEAST04050	GPT2	Q8TD30	HUMAN28100	m:1	1588.81005859375	83.0	yes	OMA All.May2026 (API)
YLR276C	DBP9	Q06218	YEAST04056	DDX56	Q9NY93	HUMAN88799	1:1	1691.969970703125	82.0	yes	OMA All.May2026 (API)
YLR200W	YKE2	P52553	YEAST04069	PFDN6	O15212	HUMAN84296	1:1	334.42999267578125	78.0	yes	OMA All.May2026 (API)
YLR153C	ACS2	P52910	YEAST04073	ACSS1	Q9NUB1	HUMAN56337	m:n	2317.93994140625	81.0	yes	OMA All.May2026 (API)
YLR153C	ACS2	P52910	YEAST04073	ACSS2	Q9NR19	HUMAN56632	m:n	2337.0	78.0	yes	OMA All.May2026 (API)
YLR262C	YPT6	Q99260	YEAST04077	RAB6D	Q53S08	HUMAN64773	1:n	1015.0999755859375	42.12860107421875	yes	OMA All.May2026 (API)
YLR262C	YPT6	Q99260	YEAST04077	RAB6C	Q9H0N0	HUMAN64683	1:n	1026.949951171875	42.12860107421875	yes	OMA All.May2026 (API)
YLR262C	YPT6	Q99260	YEAST04077	RAB6B	Q9NRW1	HUMAN72381	1:n	1164.75	36.12099838256836	yes	OMA All.May2026 (API)
YLR262C	YPT6	Q99260	YEAST04077	RAB6A	P20340	HUMAN08111	1:n	1183.800048828125	33.08100128173828	yes	OMA All.May2026 (API)
YLR096W	KIN2	P13186	YEAST04080	AAK1	Q2M2I8	HUMAN63083	1:1	199.25	222.0	yes	OMA All.May2026 (API)
YLR271W		Q06152	YEAST04081	GPATCH11	A0A6I8PRS5	HUMAN62255	1:1	224.85000610351562	156.0	yes	OMA All.May2026 (API)
YLR058C	SHM2	P37291	YEAST04094	SHMT2	P34897	HUMAN13656	m:n	2280.780029296875	56.0	yes	OMA All.May2026 (API)
YLR058C	SHM2	P37291	YEAST04094	SHMT1	P34896	HUMAN32191	m:n	2312.7099609375	54.0	yes	OMA All.May2026 (API)
YLR325C	RPL38	P49167	YEAST04098	RPL38	P63173	HUMAN35988	1:1	257.9100036621094	63.0	yes	OMA All.May2026 (API)
YLR191W	PEX13	P80667	YEAST04102	PEX13	Q92968	HUMAN62838	1:1	288.9599914550781	150.0	yes	OMA All.May2026 (API)
YLR409C	UTP21	Q06078	YEAST04107	WDR36	Q8NI36	HUMAN80254	1:1	1596.8900146484375	126.0	yes	OMA All.May2026 (API)
YLR099C	ICT1	Q12385	YEAST04108	ABHD4	Q8TB40	HUMAN18253	m:1	290.5400085449219	185.0	yes	OMA All.May2026 (API)
YLR186W	EMG1	Q06287	YEAST04116	EMG1	Q92979	HUMAN10862	1:1	928.8900146484375	61.0	yes	OMA All.May2026 (API)
YLR176C	RFX1	P48743	YEAST04120	RFX2	P48378	HUMAN40077	1:1	300.70001220703125	198.0	yes	OMA All.May2026 (API)
YLR197W	NOP56	Q12460	YEAST04125	NOP56	O00567	HUMAN55881	1:1	1944.1099853515625	63.0	yes	OMA All.May2026 (API)
YLL034C	RIX7	Q07844	YEAST04127	NVL	O15381	HUMAN54874	1:1	2494.489990234375	60.0	yes	OMA All.May2026 (API)
YLR405W	DUS4	Q06063	YEAST04134	DUS4L	O95620	HUMAN90733	1:1	860.6300048828125	90.0	yes	OMA All.May2026 (API)
YLR026C	SED5	Q01590	YEAST04137	STX5	Q13190	HUMAN06671	1:1	557.9600219726562	100.0	yes	OMA All.May2026 (API)
YLR246W	ERF2	Q06551	YEAST04141	ZDHHC18	Q9NUE0	HUMAN48316	1:n	409.5400085449219	159.0	yes	OMA All.May2026 (API)
YLR246W	ERF2	Q06551	YEAST04141	ZDHHC9	Q9Y397	HUMAN102109	1:n	455.5400085449219	125.0	yes	OMA All.May2026 (API)
YLR433C	CNA1	P23287	YEAST04142	PPP3CB	P16298	HUMAN01664	m:n	2164.22998046875	61.0	yes	OMA All.May2026 (API)
YLR433C	CNA1	P23287	YEAST04142	PPP3CC	P48454	HUMAN92924	m:n	2177.169921875	61.0	yes	OMA All.May2026 (API)
YLR433C	CNA1	P23287	YEAST04142	PPP3CA	Q08209	HUMAN76749	m:n	2185.909912109375	61.0	yes	OMA All.May2026 (API)
YLR370C	ARC18	Q05933	YEAST04147	ARPC3	O15145	HUMAN15376	1:1	653.219970703125	81.0	yes	OMA All.May2026 (API)
YLR289W	GUF1	P46943	YEAST04149	GUF1	Q8N442	HUMAN75420	1:1	2417.260009765625	70.0	yes	OMA All.May2026 (API)
YLR114C	AVL9	Q12500	YEAST04151	AVL9	Q8NBF6	HUMAN88412	1:1	551.989990234375	123.0	yes	OMA All.May2026 (API)
YLR333C	RPS25B	P0C0T4	YEAST04158	RPS25	P62851	HUMAN09747	m:1	365.0299987792969	79.0	yes	OMA All.May2026 (API)
YLR193C	UPS1	Q05776	YEAST04160	PRELID3A	Q96N28	HUMAN37689	m:n	244.66000366210938	149.0	yes	OMA All.May2026 (API)
YLR193C	UPS1	Q05776	YEAST04160	PRELID3B	Q9Y3B1	HUMAN57734	m:n	283.7200012207031	137.0	yes	OMA All.May2026 (API)
YLR193C	UPS1	Q05776	YEAST04160	PRELID1	Q9Y255	HUMAN82497	m:n	366.30999755859375	123.0	yes	OMA All.May2026 (API)
YLR377C	FBP1	P09201	YEAST04166	FBP2	O00757	HUMAN97654	1:n	1136.0	85.0	yes	OMA All.May2026 (API)
YLR377C	FBP1	P09201	YEAST04166	FBP1	P09467	HUMAN97656	1:n	1166.969970703125	80.0	yes	OMA All.May2026 (API)
YLR347C	KAP95	Q06142	YEAST04177	KPNB1	Q14974	HUMAN34562	1:1	1727.489990234375	116.0	yes	OMA All.May2026 (API)
YLR113W	HOG1	P32485	YEAST04180	MAPK13	O15264	HUMAN84524	m:n	1261.5799560546875	83.0	yes	OMA All.May2026 (API)
YLR113W	HOG1	P32485	YEAST04180	MAPK3	P27361	HUMAN27781	m:n	1299.949951171875	80.0	yes	OMA All.May2026 (API)
YLR113W	HOG1	P32485	YEAST04180	MAPK1	P28482	HUMAN59406	m:n	1355.8299560546875	78.0	yes	OMA All.May2026 (API)
YLR113W	HOG1	P32485	YEAST04180	MAPK12	P53778	HUMAN61177	m:n	1365.1500244140625	79.0	yes	OMA All.May2026 (API)
YLR113W	HOG1	P32485	YEAST04180	MAPK11	Q15759	HUMAN61181	m:n	1406.5400390625	74.0	yes	OMA All.May2026 (API)
YLR113W	HOG1	P32485	YEAST04180	MAPK14	Q16539	HUMAN84518	m:n	1539.1600341796875	68.0	yes	OMA All.May2026 (API)
YLR196W	PWP1	P21304	YEAST04183	PWP1	Q13610	HUMAN15175	1:1	848.8800048828125	109.0	yes	OMA All.May2026 (API)
YLR163C	MAS1	P10507	YEAST04188	UQCRC1	P31930	HUMAN69854	1:n	1178.52001953125	91.0	yes	OMA All.May2026 (API)
YLR163C	MAS1	P10507	YEAST04188	PMPCB	O75439	HUMAN90605	1:n	1500.77001953125	74.0	yes	OMA All.May2026 (API)
YLR129W	DIP2	Q12220	YEAST04190	WDR3	Q9UNX4	HUMAN51530	1:1	2199.0	99.0	yes	OMA All.May2026 (API)
YLR259C	HSP60	P19882	YEAST04194	HSPD1	P10809	HUMAN66198	1:1	2583.949951171875	58.0	yes	OMA All.May2026 (API)
YLR401C	DUS3	Q06053	YEAST04196	DUS3L	Q96G46	HUMAN40024	1:1	1390.719970703125	103.0	yes	OMA All.May2026 (API)
YLR185W	RPL37A	P49166	YEAST04202	RPL37	D6RG19	HUMAN78988	m:1	538.6799926757812	38.58290100097656	yes	OMA All.May2026 (API)
YLR060W	FRS1	P15624	YEAST04203	FARSB	Q9NSD9	HUMAN67206	1:1	2005.449951171875	81.0	yes	OMA All.May2026 (API)
YLR432W	IMD3	P50095	YEAST04213	IMPDH2	H0Y4R1	HUMAN69956	m:n	2790.22998046875	46.0	yes	OMA All.May2026 (API)
YLR432W	IMD3	P50095	YEAST04213	DKFZp781N0678	Q5H9Q6	HUMAN91195	m:n	2840.39990234375	47.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A10	O95528	HUMAN57391	m:n	338.4800109863281	169.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A9	Q9NRM0	HUMAN74893	m:n	340.80999755859375	198.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A7	Q6PXP3	HUMAN47322	m:n	400.8299865722656	169.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A6	Q9UGQ3	HUMAN99148	m:n	406.7099914550781	178.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A5	P22732	HUMAN47323	m:n	410.2900085449219	170.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A12	Q8TD20	HUMAN86606	m:n	434.760009765625	154.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A13	Q96QE2	HUMAN12013	m:n	459.1400146484375	158.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A8	Q9NY64	HUMAN98489	m:n	481.9599914550781	165.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A3	P11169	HUMAN10977	m:n	483.8500061035156	167.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A1	P11166	HUMAN49272	m:n	503.95001220703125	171.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A4	P14672	HUMAN31341	m:n	505.42999267578125	164.0	yes	OMA All.May2026 (API)
YLR081W	GAL2	P13181	YEAST04214	SLC2A2	P11168	HUMAN73390	m:n	506.80999755859375	151.0	yes	OMA All.May2026 (API)
YLR166C	SEC10	Q06245	YEAST04215	EXOC5	O00471	HUMAN19539	1:1	428.04998779296875	178.0	yes	OMA All.May2026 (API)
YLR383W	SMC6	Q12749	YEAST04216	SMC6	Q96SB8	HUMAN61626	1:1	1257.6400146484375	148.0	yes	OMA All.May2026 (API)
YLR293C	GSP1	P32835	YEAST04219	RAN	P62826	HUMAN16295	m:1	1868.0400390625	16.37299919128418	yes	OMA All.May2026 (API)
YLR192C	HCR1	Q05775	YEAST04221	EIF3J	O75822	HUMAN22792	1:1	216.55999755859375	151.0	yes	OMA All.May2026 (API)
YLR367W	RPS22B	Q3E7Y3	YEAST04227	RPS15A	P62244	HUMAN26914	m:1	1044.72998046875	25.411699295043945	yes	OMA All.May2026 (API)
YLR309C	IMH1	Q06704	YEAST04228	ERC2	O15083	HUMAN70631	1:n	328.1300048828125	184.0	yes	OMA All.May2026 (API)
YLR309C	IMH1	Q06704	YEAST04228	GOLGA6L22	H0YM25	HUMAN21814	1:n	408.5799865722656	185.0	yes	OMA All.May2026 (API)
YLR299W	ECM38	Q05902	YEAST04229	GGT5	P36269	HUMAN59597	1:n	436.5299987792969	167.0	yes	OMA All.May2026 (API)
YLR299W	ECM38	Q05902	YEAST04229	GGT2P	P36268	HUMAN59374	1:n	644.3400268554688	150.0	yes	OMA All.May2026 (API)
YLR299W	ECM38	Q05902	YEAST04229	GGT1	P19440	HUMAN59643	1:n	737.4400024414062	141.0	yes	OMA All.May2026 (API)
YLR029C	RPL15A	P05748	YEAST04231	RPL15	P61313	HUMAN68890	m:1	1465.260009765625	34.56760025024414	yes	OMA All.May2026 (API)
YLR175W	CBF5	P33322	YEAST04237	DKC1	O60832	HUMAN102952	1:1	2775.929931640625	33.81610107421875	yes	OMA All.May2026 (API)
YLR314C	CDC3	P32457	YEAST04241	SEPTIN14	Q6ZU15	HUMAN89043	1:n	974.0800170898438	91.0	yes	OMA All.May2026 (API)
YLR314C	CDC3	P32457	YEAST04241	SEPTIN10	Q9P0V9	HUMAN64253	1:n	993.77001953125	91.0	yes	OMA All.May2026 (API)
YLR314C	CDC3	P32457	YEAST04241	SEPTIN11	Q9NVA2	HUMAN76080	1:n	1045.7900390625	90.0	yes	OMA All.May2026 (API)
YLR314C	CDC3	P32457	YEAST04241	SEPTIN7	Q16181	HUMAN88498	1:n	1337.3800048828125	79.0	yes	OMA All.May2026 (API)
YLR438C-A	LSM3	P57743	YEAST04242	LSM3	P62310	HUMAN68672	1:1	272.739990234375	87.0	yes	OMA All.May2026 (API)
YLR209C	PNP1	Q05788	YEAST04243	PNP	P00491	HUMAN17895	1:1	1085.219970703125	69.0	yes	OMA All.May2026 (API)
YLR389C	STE23	Q06010	YEAST04249	IDE	P14735	HUMAN02143	1:1	2682.4599609375	97.0	yes	OMA All.May2026 (API)
YLR438W	CAR2	P07991	YEAST04250	OAT	P04181	HUMAN03294	1:1	1655.969970703125	66.0	yes	OMA All.May2026 (API)
YLR270W	DCS1	Q06151	YEAST04252	DCPS	Q96C86	HUMAN10168	m:1	482.510009765625	119.0	yes	OMA All.May2026 (API)
YLR195C	NMT1	P14743	YEAST04256	NMT2	O60551	HUMAN00397	1:n	1297.800048828125	85.0	yes	OMA All.May2026 (API)
YLR195C	NMT1	P14743	YEAST04256	NMT1	P30419	HUMAN34317	1:n	1310.8599853515625	85.0	yes	OMA All.May2026 (API)
YLR398C	SKI2	P35207	YEAST04258	SKIC2	Q15477	HUMAN84109	1:1	2704.070068359375	84.0	yes	OMA All.May2026 (API)
YLR109W	AHP1	P38013	YEAST04264	PRDX5	P30044	HUMAN06891	1:1	185.39999389648438	132.0	yes	OMA All.May2026 (API)
YLR106C	MDN1	Q12019	YEAST04266	MDN1	Q9NU22	HUMAN85775	1:1	6533.18994140625	123.0	yes	OMA All.May2026 (API)
YLR083C	EMP70	P32802	YEAST04267	TM9SF2	Q99805	HUMAN17500	m:n	1544.989990234375	114.0	yes	OMA All.May2026 (API)
YLR083C	EMP70	P32802	YEAST04267	TM9SF4	Q92544	HUMAN56465	m:n	1637.0999755859375	106.0	yes	OMA All.May2026 (API)
YLR274W	MCM5	P29496	YEAST04268	MCM5	P33992	HUMAN60236	1:1	2670.5400390625	70.0	yes	OMA All.May2026 (API)
YLR340W	RPP0	P05317	YEAST04271	RPLP0P6	Q8NHW5	HUMAN15776	1:1	1491.3699951171875	60.0	yes	OMA All.May2026 (API)
YLR262C-A	TMA7	Q3E764	YEAST04284	TMA7B	A0A024R1R8	HUMAN60687	1:n	260.5199890136719	63.0	yes	OMA All.May2026 (API)
YLR262C-A	TMA7	Q3E764	YEAST04284	TMA7	Q9Y2S6	HUMAN69815	1:n	282.1199951171875	59.0	yes	OMA All.May2026 (API)
YLR372W	ELO3	P40319	YEAST04287	ELOVL1	Q9BW60	HUMAN49304	1:n	235.08999633789062	155.0	yes	OMA All.May2026 (API)
YLR372W	ELO3	P40319	YEAST04287	ELOVL4	Q9GZR5	HUMAN85559	1:n	255.8300018310547	142.0	yes	OMA All.May2026 (API)
YLR207W	HRD3	Q05787	YEAST04290	SEL1L	Q9UBV2	HUMAN20599	1:1	384.010009765625	165.0	yes	OMA All.May2026 (API)
YLR188W	MDL1	P33310	YEAST04292	ABCB9	Q6P2Q0	HUMAN16083	m:n	1125.5899658203125	105.0	yes	OMA All.May2026 (API)
YLR188W	MDL1	P33310	YEAST04292	ABCB10	Q9NRK6	HUMAN55124	m:n	1710.43994140625	93.0	yes	OMA All.May2026 (API)
YLR241W	CSC1	Q06538	YEAST04297	TMEM63A	O94886	HUMAN54935	m:1	301.54998779296875	230.0	yes	OMA All.May2026 (API)
YLR245C	CDD1	Q06549	YEAST04298	CDA	P32320	HUMAN47877	1:1	375.1000061035156	90.0	yes	OMA All.May2026 (API)
YLR399C	BDF1	P35817	YEAST04310	BRD3	Q15059	HUMAN99175	1:1	622.6199951171875	129.0	yes	OMA All.May2026 (API)
YLR388W	RPS29A	P41057	YEAST04314	RPS29	P62273	HUMAN19247	m:1	388.32000732421875	42.12860107421875	yes	OMA All.May2026 (API)
YLL011W	SOF1	P33750	YEAST04321	DCAF13	Q9NV06	HUMAN95093	1:1	1665.7900390625	78.0	yes	OMA All.May2026 (API)
YLR384C	IKI3	Q06706	YEAST04322	ELP1	O95163	HUMAN97947	1:1	1564.75	135.0	yes	OMA All.May2026 (API)
YLR291C	GCD7	P32502	YEAST04332	EIF2B2	P49770	HUMAN20342	1:1	585.4099731445312	118.0	yes	OMA All.May2026 (API)
YLR344W	RPL26A	P05743	YEAST04336	RPL26	P61254	HUMAN31689	m:n	578.3200073242188	57.0	yes	OMA All.May2026 (API)
YLR344W	RPL26A	P05743	YEAST04336	RPL26L1	Q9UNX3	HUMAN82294	m:n	579.3300170898438	57.0	yes	OMA All.May2026 (API)
YLR447C	VMA6	P32366	YEAST04338	ATP6V0D2	Q8N8Y2	HUMAN94534	1:n	1117.8299560546875	91.0	yes	OMA All.May2026 (API)
YLR447C	VMA6	P32366	YEAST04338	ATP6V0D1	P61421	HUMAN29070	1:n	1246.760009765625	81.0	yes	OMA All.May2026 (API)
YLR435W	TSR2	Q06672	YEAST04341	TSR2	Q969E8	HUMAN100845	1:1	240.2100067138672	158.0	yes	OMA All.May2026 (API)
YLR459W	GAB1	P41733	YEAST04348	PIGU	Q9H490	HUMAN56607	1:1	696.6900024414062	140.0	yes	OMA All.May2026 (API)
YLR048W	RPS0B	P46654	YEAST04353	RPSA	A0A0C4DG17	HUMAN69311	m:1	1191.81005859375	53.0	yes	OMA All.May2026 (API)
YLR086W	SMC4	Q12267	YEAST04359	SMC4	Q9NTJ3	HUMAN73170	1:1	2928.090087890625	100.0	yes	OMA All.May2026 (API)
YLL041C	SDH2	P21801	YEAST04361	SDHB	P21912	HUMAN47760	1:1	1812.0	33.08100128173828	yes	OMA All.May2026 (API)
YLR244C	MAP1	Q01662	YEAST04363	METAP1	P53582	HUMAN76665	1:1	1556.93994140625	67.0	yes	OMA All.May2026 (API)
YLR258W	GSY2	P27472	YEAST04366	GYS2	P54840	HUMAN11606	m:n	2796.419921875	62.0	yes	OMA All.May2026 (API)
YLR258W	GSY2	P27472	YEAST04366	GYS1	P13807	HUMAN44920	m:n	3007.739990234375	59.0	yes	OMA All.May2026 (API)
YLR174W	IDP2	P41939	YEAST04367	IDH1	O75874	HUMAN66655	m:n	2235.22998046875	47.0	yes	OMA All.May2026 (API)
YLR174W	IDP2	P41939	YEAST04367	IDH2	P48735	HUMAN25022	m:n	2409.070068359375	41.21269989013672	yes	OMA All.May2026 (API)
YLR172C	DPH5	P32469	YEAST04372	DPH5	Q9H2P9	HUMAN50950	1:1	1369.5	55.0	yes	OMA All.May2026 (API)
YLR382C	NAM2	P11325	YEAST04376	LARS2	Q15031	HUMAN69593	1:1	1955.6500244140625	93.0	yes	OMA All.May2026 (API)
YLR268W	SEC22	P22214	YEAST04379	SEC22B	O75396	HUMAN51585	1:1	573.5800170898438	99.0	yes	OMA All.May2026 (API)
YLR426W	TDA5	Q06417	YEAST04384	DHRS3	O75911	HUMAN47555	1:1	195.24000549316406	184.0	yes	OMA All.May2026 (API)
YLL009C	COX17	Q12287	YEAST04386	COX17	Q14061	HUMAN71722	1:1	190.11000061035156	83.0	yes	OMA All.May2026 (API)
YLR118C		Q12354	YEAST04388	LYPLA1	O75608	HUMAN93872	1:n	466.17999267578125	110.0	yes	OMA All.May2026 (API)
YLR118C		Q12354	YEAST04388	LYPLA2	O95372	HUMAN48051	1:n	479.0199890136719	125.0	yes	OMA All.May2026 (API)
YLR406C	RPL31B	P0C2H9	YEAST04389	RPL31	P62899	HUMAN64072	m:1	602.6500244140625	50.0	yes	OMA All.May2026 (API)
YLR002C	NOC3	Q07896	YEAST04402	NOC3L	Q8WTT2	HUMAN02233	1:1	784.5499877929688	132.0	yes	OMA All.May2026 (API)
YLR168C	UPS2	P35200	YEAST04403	PRELID1	Q9Y255	HUMAN82497	m:n	234.74000549316406	142.0	yes	OMA All.May2026 (API)
YLR168C	UPS2	P35200	YEAST04403	PRELID3A	Q96N28	HUMAN37689	m:n	345.8699951171875	109.0	yes	OMA All.May2026 (API)
YLR168C	UPS2	P35200	YEAST04403	PRELID3B	Q9Y3B1	HUMAN57734	m:n	351.9599914550781	116.0	yes	OMA All.May2026 (API)
YLR215C	CDC123	Q05791	YEAST04411	CDC123	O75794	HUMAN00271	1:1	662.3300170898438	117.0	yes	OMA All.May2026 (API)
YLL018C	DPS1	P04802	YEAST04414	DARS1	P14868	HUMAN64849	1:1	2331.419921875	57.0	yes	OMA All.May2026 (API)
YLR350W	ORM2	Q06144	YEAST04419	ORMDL1	Q9P0S3	HUMAN65993	m:n	273.5299987792969	122.0	yes	OMA All.May2026 (API)
YLR350W	ORM2	Q06144	YEAST04419	ORMDL3	Q8N138	HUMAN33421	m:n	301.489990234375	113.0	yes	OMA All.May2026 (API)
YLR441C	RPS1A	P33442	YEAST04439	RPS3A	P61247	HUMAN77671	m:1	1341.0799560546875	49.0	yes	OMA All.May2026 (API)
YLR028C	ADE16	P54113	YEAST04441	ATIC	P31939	HUMAN66773	m:1	3173.60009765625	50.0	yes	OMA All.May2026 (API)
YLR043C	TRX1	P22217	YEAST04442	TXNDC8	Q6A555	HUMAN98006	m:n	184.77000427246094	123.0	yes	OMA All.May2026 (API)
