og_id	og_name	yeast_gene	human_gene
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453H00082	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAPK10
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	DDX18
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAPK12
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	NLK
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	DDX55
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MrDb
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	57696
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	51701
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453L00173	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAPK10
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	DDX18
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAPK12
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	NLK
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	DDX55
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MrDb
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	57696
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	51701
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453M00449	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAPK10
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	DDX18
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAPK12
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	NLK
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	DDX55
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MrDb
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	57696
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	51701
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H759_YJM453P00328	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAPK10
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	DDX18
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAPK12
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	NLK
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	DDX55
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MrDb
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	57696
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	51701
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456B00090	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAPK10
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	DDX18
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAPK12
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	NLK
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	DDX55
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MrDb
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	57696
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	51701
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456G00300	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAPK10
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	DDX18
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAPK12
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	NLK
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	DDX55
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MrDb
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	57696
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	51701
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456H00085	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAPK10
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	DDX18
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAPK12
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	NLK
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	DDX55
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MrDb
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	57696
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	51701
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456L00172	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAPK10
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	DDX18
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAPK12
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	NLK
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	DDX55
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MrDb
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	57696
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	51701
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456M00449	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAPK10
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	DDX18
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAPK12
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	NLK
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	DDX55
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MrDb
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	57696
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	51701
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H760_YJM456P00324	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAPK10
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	DDX18
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAPK12
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	NLK
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	DDX55
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MrDb
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	57696
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	51701
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H761_YJM470B00089	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAPK10
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	DDX18
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAPK12
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	NLK
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	DDX55
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MrDb
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 10
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 9
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	57696
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	51701
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 12
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 1
4988636at2759	atp-dependent rna helicase	H761_YJM470G00302	MAP kinase 11
4988636at2759	atp-dependent rna helicase	H761_YJM470H00085	MAP kinase 14
4988636at2759	atp-dependent rna helicase	H761_YJM470H00085	MAP kinase 13
4988636at2759	atp-dependent rna helicase	H761_YJM470H00085	MAP kinase 8
4988636at2759	atp-dependent rna helicase	H761_YJM470H00085	MAPK10
4988636at2759	atp-dependent rna helicase	H761_YJM470H00085	MAP kinase 3
4988636at2759	atp-dependent rna helicase	H761_YJM470H00085	DDX18
